match_id,team,opponent,minute,result,xG,player,h_a,h_goals,a_goals,shotType,situation,current_home_goals,current_away_goals,home_game_state,away_game_state
28897,Wolverhampton Wanderers,Crystal Palace,79,BlockedShot,0.2933887243270874,Hee-Chan Hwang,h,0,2,RightFoot,OpenPlay,0,2,-2,2
28897,Crystal Palace,Wolverhampton Wanderers,15,MissedShots,0.464297354221344,Jean-Philippe Mateta,a,0,2,RightFoot,OpenPlay,0,0,0,0
28897,Crystal Palace,Wolverhampton Wanderers,20,SavedShot,0.0631846264004707,Daichi Kamada,a,0,2,RightFoot,OpenPlay,0,0,0,0
28897,Crystal Palace,Wolverhampton Wanderers,30,BlockedShot,0.0891700237989425,Yeremi Pino,a,0,2,LeftFoot,OpenPlay,0,0,0,0
28897,Crystal Palace,Wolverhampton Wanderers,57,MissedShots,0.113864004611969,Ismaila Sarr,a,0,2,LeftFoot,OpenPlay,0,0,0,0
28897,Crystal Palace,Wolverhampton Wanderers,62,BlockedShot,0.0442768409848213,Adam Wharton,a,0,2,LeftFoot,FromCorner,0,0,0,0
28897,Crystal Palace,Wolverhampton Wanderers,62,Goal,0.3885751664638519,Daniel Muñoz,a,0,2,RightFoot,FromCorner,0,0,0,0
28897,Crystal Palace,Wolverhampton Wanderers,68,Goal,0.0591349378228187,Yeremi Pino,a,0,2,RightFoot,OpenPlay,0,1,-1,1
28897,Crystal Palace,Wolverhampton Wanderers,73,BlockedShot,0.1303436309099197,Daniel Muñoz,a,0,2,RightFoot,OpenPlay,0,2,-2,2
28897,Crystal Palace,Wolverhampton Wanderers,76,SavedShot,0.0471976101398468,Ismaila Sarr,a,0,2,RightFoot,OpenPlay,0,2,-2,2
28897,Crystal Palace,Wolverhampton Wanderers,88,MissedShots,0.066491350531578,Eddie Nketiah,a,0,2,RightFoot,SetPiece,0,2,-2,2
28898,Aston Villa,Wolverhampton Wanderers,0,BlockedShot,0.0282742772251367,Donyell Malen,h,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,2,MissedShots,0.3786958456039428,Pau Torres,h,1,0,RightFoot,SetPiece,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,18,SavedShot,0.0353707261383533,Matthew Cash,h,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,19,SavedShot,0.0104094063863158,Youri Tielemans,h,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,20,MissedShots,0.0148817095905542,Youri Tielemans,h,1,0,Head,FromCorner,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,22,MissedShots,0.011208051815629,Morgan Rogers,h,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,32,MissedShots,0.0962292030453682,Donyell Malen,h,1,0,RightFoot,SetPiece,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,37,SavedShot,0.0093620782718062,Youri Tielemans,h,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,50,BlockedShot,0.1032120138406753,Donyell Malen,h,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,56,MissedShots,0.0324740409851074,Morgan Rogers,h,1,0,LeftFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,66,Goal,0.0467696003615856,Boubacar Kamara,h,1,0,LeftFoot,OpenPlay,0,0,0,0
28898,Aston Villa,Wolverhampton Wanderers,69,BlockedShot,0.1066925302147865,Donyell Malen,h,1,0,RightFoot,OpenPlay,1,0,1,-1
28898,Aston Villa,Wolverhampton Wanderers,69,SavedShot,0.1160567179322242,Donyell Malen,h,1,0,LeftFoot,OpenPlay,1,0,1,-1
28898,Aston Villa,Wolverhampton Wanderers,73,BlockedShot,0.0427955314517021,John McGinn,h,1,0,LeftFoot,FromCorner,1,0,1,-1
28898,Aston Villa,Wolverhampton Wanderers,83,MissedShots,0.0739867463707923,Lucas Digne,h,1,0,LeftFoot,DirectFreekick,1,0,1,-1
28898,Aston Villa,Wolverhampton Wanderers,96,SavedShot,0.0484430566430091,Morgan Rogers,h,1,0,RightFoot,OpenPlay,1,0,1,-1
28898,Wolverhampton Wanderers,Aston Villa,9,BlockedShot,0.0603736639022827,Jhon Arias,a,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Wolverhampton Wanderers,Aston Villa,40,MissedShots,0.0261328555643558,Jean-Ricner Bellegarde,a,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Wolverhampton Wanderers,Aston Villa,45,SavedShot,0.3518916368484497,Jørgen Strand Larsen,a,1,0,RightFoot,OpenPlay,0,0,0,0
28898,Wolverhampton Wanderers,Aston Villa,45,SavedShot,0.0213968474417924,Yerson Mosquera,a,1,0,Head,FromCorner,0,0,0,0
28898,Wolverhampton Wanderers,Aston Villa,45,BlockedShot,0.0691775903105735,Jhon Arias,a,1,0,RightFoot,FromCorner,0,0,0,0
28898,Wolverhampton Wanderers,Aston Villa,45,BlockedShot,0.0396793074905872,Yerson Mosquera,a,1,0,RightFoot,FromCorner,0,0,0,0
28898,Wolverhampton Wanderers,Aston Villa,72,MissedShots,0.0345058590173721,Emmanuel Agbadou,a,1,0,Head,FromCorner,1,0,1,-1
28898,Wolverhampton Wanderers,Aston Villa,95,SavedShot,0.075876235961914,João Gomes,a,1,0,RightFoot,FromCorner,1,0,1,-1
28898,Wolverhampton Wanderers,Aston Villa,96,SavedShot,0.018569640815258,Mateus Mané,a,1,0,RightFoot,OpenPlay,1,0,1,-1
28899,Brentford,Burnley,10,SavedShot,0.0139586692675948,Mikkel Damsgaard,h,3,1,RightFoot,OpenPlay,0,0,0,0
28899,Brentford,Burnley,13,MissedShots,0.4943658113479614,Nathan Collins,h,3,1,Head,FromCorner,0,0,0,0
28899,Brentford,Burnley,18,MissedShots,0.3875125050544739,Thiago,h,3,1,LeftFoot,OpenPlay,0,0,0,0
28899,Brentford,Burnley,20,MissedShots,0.0834595710039138,Mikkel Damsgaard,h,3,1,RightFoot,OpenPlay,0,0,0,0
28899,Brentford,Burnley,48,MissedShots,0.3745543360710144,Aaron Hickey,h,3,1,RightFoot,OpenPlay,0,0,0,0
28899,Brentford,Burnley,51,MissedShots,0.0495059676468372,Dango Ouattara,h,3,1,Head,OpenPlay,0,0,0,0
28899,Brentford,Burnley,54,MissedShots,0.0196337457746267,Thiago,h,3,1,Head,OpenPlay,0,0,0,0
28899,Brentford,Burnley,54,BlockedShot,0.0325062870979309,Mikkel Damsgaard,h,3,1,LeftFoot,OpenPlay,0,0,0,0
28899,Brentford,Burnley,55,MissedShots,0.0538835898041725,Sepp van den Berg,h,3,1,Head,FromCorner,0,0,0,0
28899,Brentford,Burnley,55,MissedShots,0.4589297175407409,Nathan Collins,h,3,1,Head,FromCorner,0,0,0,0
28899,Brentford,Burnley,65,MissedShots,0.0276593640446662,Dango Ouattara,h,3,1,Head,OpenPlay,0,0,0,0
28899,Brentford,Burnley,80,Goal,0.7611688375473022,Thiago,h,3,1,RightFoot,Penalty,0,0,0,0
28899,Brentford,Burnley,85,Goal,0.5964446067810059,Thiago,h,3,1,LeftFoot,OpenPlay,1,1,0,0
28899,Brentford,Burnley,91,Goal,0.3922104239463806,Dango Ouattara,h,3,1,LeftFoot,OpenPlay,2,1,1,-1
28899,Burnley,Brentford,32,BlockedShot,0.0113645242527127,Hannibal Mejbri,a,3,1,RightFoot,OpenPlay,0,0,0,0
28899,Burnley,Brentford,41,SavedShot,0.0317465476691722,Zian Flemming,a,3,1,LeftFoot,OpenPlay,0,0,0,0
28899,Burnley,Brentford,43,BlockedShot,0.030953299254179,Hannibal Mejbri,a,3,1,RightFoot,FromCorner,0,0,0,0
28899,Burnley,Brentford,57,MissedShots,0.0221886616200208,Quilindschy Hartman,a,3,1,LeftFoot,FromCorner,0,0,0,0
28899,Burnley,Brentford,84,Goal,0.7611688375473022,Zian Flemming,a,3,1,RightFoot,Penalty,1,0,1,-1
28899,Burnley,Brentford,87,BlockedShot,0.0166030805557966,Zian Flemming,a,3,1,Head,FromCorner,2,1,1,-1
28900,Chelsea,Arsenal,15,BlockedShot,0.1037684231996536,Pedro Neto,h,1,1,RightFoot,OpenPlay,0,0,0,0
28900,Chelsea,Arsenal,17,MissedShots,0.0936133414506912,Estêvão,h,1,1,RightFoot,OpenPlay,0,0,0,0
28900,Chelsea,Arsenal,18,MissedShots,0.019592136144638,Estêvão,h,1,1,LeftFoot,OpenPlay,0,0,0,0
28900,Chelsea,Arsenal,31,SavedShot,0.0886546298861503,Enzo Fernández,h,1,1,RightFoot,OpenPlay,0,0,0,0
28900,Chelsea,Arsenal,45,BlockedShot,0.020393656566739,Reece James,h,1,1,RightFoot,OpenPlay,0,0,0,0
28900,Chelsea,Arsenal,46,SavedShot,0.2185799777507782,João Pedro,h,1,1,Head,SetPiece,0,0,0,0
28900,Chelsea,Arsenal,47,Goal,0.0339203774929046,Trevoh Chalobah,h,1,1,Head,FromCorner,0,0,0,0
28900,Chelsea,Arsenal,70,MissedShots,0.0755673348903656,Pedro Neto,h,1,1,OtherBodyPart,OpenPlay,1,1,0,0
28900,Chelsea,Arsenal,77,MissedShots,0.0749421417713165,Wesley Fofana,h,1,1,RightFoot,SetPiece,1,1,0,0
28900,Chelsea,Arsenal,77,SavedShot,0.0261916127055883,Liam Delap,h,1,1,RightFoot,OpenPlay,1,1,0,0
28900,Chelsea,Arsenal,86,MissedShots,0.0366900637745857,Pedro Neto,h,1,1,LeftFoot,OpenPlay,1,1,0,0
28900,Arsenal,Chelsea,12,SavedShot,0.2673617899417877,Bukayo Saka,a,1,1,RightFoot,OpenPlay,0,0,0,0
28900,Arsenal,Chelsea,45,SavedShot,0.0836647599935531,Gabriel Martinelli,a,1,1,RightFoot,OpenPlay,0,0,0,0
28900,Arsenal,Chelsea,49,BlockedShot,0.022126043215394,Bukayo Saka,a,1,1,LeftFoot,OpenPlay,1,0,1,-1
28900,Arsenal,Chelsea,58,Goal,0.5389634370803833,Mikel Merino,a,1,1,Head,OpenPlay,1,0,1,-1
28900,Arsenal,Chelsea,78,MissedShots,0.0321816876530647,Bukayo Saka,a,1,1,RightFoot,OpenPlay,1,1,0,0
28900,Arsenal,Chelsea,87,SavedShot,0.0758682265877723,Mikel Merino,a,1,1,LeftFoot,OpenPlay,1,1,0,0
28900,Arsenal,Chelsea,93,MissedShots,0.1538182199001312,Jurriën Timber,a,1,1,Head,OpenPlay,1,1,0,0
28900,Arsenal,Chelsea,93,MissedShots,0.0542926862835884,Mikel Merino,a,1,1,Head,OpenPlay,1,1,0,0
28901,Crystal Palace,Manchester United,7,MissedShots,0.0261202435940504,Jean-Philippe Mateta,h,1,2,RightFoot,OpenPlay,0,0,0,0
28901,Crystal Palace,Manchester United,12,SavedShot,0.0311225242912769,Adam Wharton,h,1,2,RightFoot,OpenPlay,0,0,0,0
28901,Crystal Palace,Manchester United,14,MissedShots,0.3355189859867096,Jean-Philippe Mateta,h,1,2,RightFoot,OpenPlay,0,0,0,0
28901,Crystal Palace,Manchester United,19,MissedShots,0.0433681234717369,Chris Richards,h,1,2,Head,FromCorner,0,0,0,0
28901,Crystal Palace,Manchester United,20,MissedShots,0.0924959033727645,Maxence Lacroix,h,1,2,Head,FromCorner,0,0,0,0
28901,Crystal Palace,Manchester United,23,SavedShot,0.1223491206765174,Daichi Kamada,h,1,2,RightFoot,OpenPlay,0,0,0,0
28901,Crystal Palace,Manchester United,25,BlockedShot,0.3745656907558441,Yeremi Pino,h,1,2,RightFoot,OpenPlay,0,0,0,0
28901,Crystal Palace,Manchester United,35,Goal,0.7611688375473022,Jean-Philippe Mateta,h,1,2,RightFoot,Penalty,0,0,0,0
28901,Crystal Palace,Manchester United,47,BlockedShot,0.1101093590259552,Eddie Nketiah,h,1,2,RightFoot,OpenPlay,1,0,1,-1
28901,Crystal Palace,Manchester United,56,BlockedShot,0.0194156281650066,Eddie Nketiah,h,1,2,RightFoot,OpenPlay,1,1,0,0
28901,Crystal Palace,Manchester United,60,MissedShots,0.0417593829333782,Jean-Philippe Mateta,h,1,2,LeftFoot,OpenPlay,1,1,0,0
28901,Crystal Palace,Manchester United,68,MissedShots,0.0511079505085945,Eddie Nketiah,h,1,2,Head,OpenPlay,1,2,-1,1
28901,Crystal Palace,Manchester United,91,BlockedShot,0.0584732070565223,Eddie Nketiah,h,1,2,RightFoot,OpenPlay,1,2,-1,1
28901,Crystal Palace,Manchester United,95,BlockedShot,0.0680367723107338,Justin Devenny,h,1,2,LeftFoot,DirectFreekick,1,2,-1,1
28901,Manchester United,Crystal Palace,0,SavedShot,0.5896964073181152,Bryan Mbeumo,a,1,2,LeftFoot,OpenPlay,0,0,0,0
28901,Manchester United,Crystal Palace,0,SavedShot,0.9710476994514464,Casemiro,a,1,2,LeftFoot,OpenPlay,0,0,0,0
28901,Manchester United,Crystal Palace,6,MissedShots,0.0208023525774478,Matthijs de Ligt,a,1,2,Head,FromCorner,0,0,0,0
28901,Manchester United,Crystal Palace,9,MissedShots,0.0558364652097225,Casemiro,a,1,2,Head,SetPiece,0,0,0,0
28901,Manchester United,Crystal Palace,40,MissedShots,0.0286009199917316,Diogo Dalot,a,1,2,RightFoot,FromCorner,1,0,1,-1
28901,Manchester United,Crystal Palace,41,MissedShots,0.0149469440802931,Bruno Fernandes,a,1,2,RightFoot,OpenPlay,1,0,1,-1
28901,Manchester United,Crystal Palace,46,SavedShot,0.0125510664656758,Casemiro,a,1,2,RightFoot,OpenPlay,1,0,1,-1
28901,Manchester United,Crystal Palace,53,Goal,0.0512640252709388,Joshua Zirkzee,a,1,2,LeftFoot,SetPiece,1,0,1,-1
28901,Manchester United,Crystal Palace,62,Goal,0.0170503463596105,Mason Mount,a,1,2,RightFoot,SetPiece,1,1,0,0
28901,Manchester United,Crystal Palace,64,MissedShots,0.0280799344182014,Amad Diallo Traore,a,1,2,LeftFoot,OpenPlay,1,2,-1,1
28901,Manchester United,Crystal Palace,75,MissedShots,0.0234737731516361,Diogo Dalot,a,1,2,RightFoot,SetPiece,1,2,-1,1
28901,Manchester United,Crystal Palace,76,SavedShot,0.1241965889930725,Bryan Mbeumo,a,1,2,RightFoot,OpenPlay,1,2,-1,1
28901,Manchester United,Crystal Palace,81,MissedShots,0.0756570771336555,Mason Mount,a,1,2,LeftFoot,OpenPlay,1,2,-1,1
28901,Manchester United,Crystal Palace,83,MissedShots,0.0370989739894866,Bryan Mbeumo,a,1,2,LeftFoot,OpenPlay,1,2,-1,1
28902,Everton,Newcastle United,10,BlockedShot,0.0413652509450912,Michael Keane,h,1,4,RightFoot,OpenPlay,0,1,-1,1
28902,Everton,Newcastle United,10,MissedShots,0.0869997814297676,Thierno Barry,h,1,4,Head,FromCorner,0,1,-1,1
28902,Everton,Newcastle United,12,BlockedShot,0.1029290482401847,Kiernan Dewsbury-Hall,h,1,4,LeftFoot,OpenPlay,0,1,-1,1
28902,Everton,Newcastle United,12,MissedShots,0.0475100986659526,James Garner,h,1,4,RightFoot,OpenPlay,0,1,-1,1
28902,Everton,Newcastle United,50,SavedShot,0.0235303528606891,Iliman Ndiaye,h,1,4,LeftFoot,OpenPlay,0,3,-3,3
28902,Everton,Newcastle United,52,ShotOnPost,0.0552030466496944,Carlos Alcaraz,h,1,4,RightFoot,FromCorner,0,3,-3,3
28902,Everton,Newcastle United,69,Goal,0.5346670150756836,Kiernan Dewsbury-Hall,h,1,4,LeftFoot,OpenPlay,0,4,-4,4
28902,Everton,Newcastle United,70,MissedShots,0.0528629757463932,Thierno Barry,h,1,4,Head,OpenPlay,1,4,-3,3
28902,Everton,Newcastle United,83,MissedShots,0.0262406207621097,Carlos Alcaraz,h,1,4,RightFoot,FromCorner,1,4,-3,3
28902,Everton,Newcastle United,95,MissedShots,0.0448285453021526,Kiernan Dewsbury-Hall,h,1,4,LeftFoot,OpenPlay,1,4,-3,3
28902,Newcastle United,Everton,0,SavedShot,0.0580626465380191,Anthony Elanga,a,1,4,RightFoot,OpenPlay,0,1,-1,1
28902,Newcastle United,Everton,0,Goal,0.5072774291038513,Malick Thiaw,a,1,4,Head,FromCorner,0,0,0,0
28902,Newcastle United,Everton,7,BlockedShot,0.100302904844284,Harvey Barnes,a,1,4,LeftFoot,OpenPlay,0,1,-1,1
28902,Newcastle United,Everton,24,MissedShots,0.0898738801479339,Valentino Livramento,a,1,4,RightFoot,OpenPlay,0,1,-1,1
28902,Newcastle United,Everton,24,Goal,0.0910518169403076,Lewis Miley,a,1,4,LeftFoot,OpenPlay,0,1,-1,1
28902,Newcastle United,Everton,28,BlockedShot,0.067617543041706,Lewis Hall,a,1,4,LeftFoot,OpenPlay,0,2,-2,2
28902,Newcastle United,Everton,44,Goal,0.366681307554245,Nick Woltemade,a,1,4,RightFoot,OpenPlay,0,2,-2,2
28902,Newcastle United,Everton,56,SavedShot,0.290922999382019,Harvey Barnes,a,1,4,RightFoot,OpenPlay,0,3,-3,3
28902,Newcastle United,Everton,57,BlockedShot,0.045689471065998,Dan Burn,a,1,4,Head,FromCorner,0,3,-3,3
28902,Newcastle United,Everton,57,BlockedShot,0.1234087646007537,Nick Woltemade,a,1,4,LeftFoot,FromCorner,0,3,-3,3
28902,Newcastle United,Everton,57,Goal,0.4382293224334717,Malick Thiaw,a,1,4,Head,FromCorner,0,3,-3,3
28902,Newcastle United,Everton,75,BlockedShot,0.0276948884129524,Joelinton,a,1,4,RightFoot,OpenPlay,1,4,-3,3
28902,Newcastle United,Everton,78,SavedShot,0.2520040869712829,Jacob Ramsey,a,1,4,LeftFoot,OpenPlay,1,4,-3,3
28903,Manchester City,Leeds,0,Goal,0.494858831167221,Phil Foden,h,3,2,LeftFoot,OpenPlay,0,0,0,0
28903,Manchester City,Leeds,19,BlockedShot,0.4305125176906585,Phil Foden,h,3,2,LeftFoot,OpenPlay,1,0,1,-1
28903,Manchester City,Leeds,19,BlockedShot,0.0917642563581466,Nico González,h,3,2,RightFoot,OpenPlay,1,0,1,-1
28903,Manchester City,Leeds,19,MissedShots,0.0546047464013099,Josko Gvardiol,h,3,2,LeftFoot,FromCorner,1,0,1,-1
28903,Manchester City,Leeds,21,MissedShots,0.0184769947081804,Rúben Dias,h,3,2,LeftFoot,OpenPlay,1,0,1,-1
28903,Manchester City,Leeds,23,SavedShot,0.0248796828091144,Phil Foden,h,3,2,LeftFoot,FromCorner,1,0,1,-1
28903,Manchester City,Leeds,24,SavedShot,0.7142742276191711,Nico O&#039;Reilly,h,3,2,Head,FromCorner,1,0,1,-1
28903,Manchester City,Leeds,24,Goal,0.6491482257843018,Josko Gvardiol,h,3,2,RightFoot,FromCorner,1,0,1,-1
28903,Manchester City,Leeds,34,MissedShots,0.0247240886092185,Tijjani Reijnders,h,3,2,RightFoot,FromCorner,2,0,2,-2
28903,Manchester City,Leeds,42,BlockedShot,0.0429466068744659,Tijjani Reijnders,h,3,2,RightFoot,DirectFreekick,2,0,2,-2
28903,Manchester City,Leeds,43,BlockedShot,0.0929026380181312,Bernardo Silva,h,3,2,LeftFoot,OpenPlay,2,0,2,-2
28903,Manchester City,Leeds,43,SavedShot,0.031447909772396,Nico González,h,3,2,RightFoot,OpenPlay,2,0,2,-2
28903,Manchester City,Leeds,43,BlockedShot,0.0538114123046398,Tijjani Reijnders,h,3,2,RightFoot,OpenPlay,2,0,2,-2
28903,Manchester City,Leeds,47,SavedShot,0.1566734910011291,Nico O&#039;Reilly,h,3,2,OtherBodyPart,FromCorner,2,0,2,-2
28903,Manchester City,Leeds,62,BlockedShot,0.0858312174677848,Tijjani Reijnders,h,3,2,RightFoot,OpenPlay,2,1,1,-1
28903,Manchester City,Leeds,87,SavedShot,0.0687891915440559,Erling Haaland,h,3,2,Head,OpenPlay,2,2,0,0
28903,Manchester City,Leeds,89,SavedShot,0.2284992635250091,Omar Marmoush,h,3,2,Head,OpenPlay,2,2,0,0
28903,Manchester City,Leeds,90,Goal,0.0919503942131996,Phil Foden,h,3,2,LeftFoot,OpenPlay,2,2,0,0
28903,Leeds,Manchester City,8,MissedShots,0.0502063259482383,Pascal Struijk,a,3,2,Head,SetPiece,1,0,1,-1
28903,Leeds,Manchester City,31,MissedShots,0.0740498080849647,Lukas Nmecha,a,3,2,LeftFoot,OpenPlay,2,0,2,-2
28903,Leeds,Manchester City,47,BlockedShot,0.068141408264637,Ethan Ampadu,a,3,2,RightFoot,SetPiece,2,0,2,-2
28903,Leeds,Manchester City,48,Goal,0.4615236222743988,Dominic Calvert-Lewin,a,3,2,RightFoot,OpenPlay,2,0,2,-2
28903,Leeds,Manchester City,55,BlockedShot,0.0454119406640529,Pascal Struijk,a,3,2,Head,SetPiece,2,1,1,-1
28903,Leeds,Manchester City,67,SavedShot,0.7611688375473022,Lukas Nmecha,a,3,2,RightFoot,Penalty,2,1,1,-1
28903,Leeds,Manchester City,67,Goal,0.6279779076576233,Lukas Nmecha,a,3,2,RightFoot,SetPiece,2,1,1,-1
28903,Leeds,Manchester City,85,BlockedShot,0.0157738365232944,Gabriel Gudmundsson,a,3,2,RightFoot,OpenPlay,2,2,0,0
28903,Leeds,Manchester City,94,MissedShots,0.1251596510410308,Jaka Bijol,a,3,2,Head,SetPiece,3,2,1,-1
28904,Nottingham Forest,Brighton,4,BlockedShot,0.0727708786725997,Igor Jesus,h,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Nottingham Forest,Brighton,19,MissedShots,0.0297826863825321,Morgan Gibbs-White,h,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Nottingham Forest,Brighton,21,BlockedShot,0.0363238379359245,Igor Jesus,h,0,2,Head,FromCorner,0,0,0,0
28904,Nottingham Forest,Brighton,21,BlockedShot,0.0310456901788711,Nicolás Domínguez,h,0,2,LeftFoot,FromCorner,0,0,0,0
28904,Nottingham Forest,Brighton,21,SavedShot,0.0372672975063324,Igor Jesus,h,0,2,Head,FromCorner,0,0,0,0
28904,Nottingham Forest,Brighton,28,MissedShots,0.3116791546344757,Morgan Gibbs-White,h,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Nottingham Forest,Brighton,33,BlockedShot,0.0548476763069629,Dan Ndoye,h,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Nottingham Forest,Brighton,33,MissedShots,0.0098918136209249,Ibrahim Sangare,h,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Nottingham Forest,Brighton,51,BlockedShot,0.0297161731868982,Omari Hutchinson,h,0,2,LeftFoot,OpenPlay,0,1,-1,1
28904,Nottingham Forest,Brighton,59,BlockedShot,0.0492500700056552,Elliot Anderson,h,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Nottingham Forest,Brighton,60,BlockedShot,0.0393648333847522,Morgan Gibbs-White,h,0,2,RightFoot,FromCorner,0,1,-1,1
28904,Nottingham Forest,Brighton,65,BlockedShot,0.0731279850006103,Morgan Gibbs-White,h,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Nottingham Forest,Brighton,68,SavedShot,0.0651970729231834,Igor Jesus,h,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Nottingham Forest,Brighton,69,BlockedShot,0.0122329499572515,Nicolò Savona,h,0,2,Head,SetPiece,0,1,-1,1
28904,Nottingham Forest,Brighton,69,BlockedShot,0.025119125843048,Igor Jesus,h,0,2,Head,FromCorner,0,1,-1,1
28904,Nottingham Forest,Brighton,75,MissedShots,0.0154278948903083,Nikola Milenkovic,h,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Nottingham Forest,Brighton,79,SavedShot,0.0479204654693603,Nicolò Savona,h,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Nottingham Forest,Brighton,82,MissedShots,0.0124874748289585,Callum Hudson-Odoi,h,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Nottingham Forest,Brighton,87,MissedShots,0.0085716061294078,Nikola Milenkovic,h,0,2,Head,SetPiece,0,1,-1,1
28904,Brighton,Nottingham Forest,7,MissedShots,0.3418050706386566,Georginio Rutter,a,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Brighton,Nottingham Forest,9,BlockedShot,0.0978477150201797,Georginio Rutter,a,0,2,LeftFoot,FromCorner,0,0,0,0
28904,Brighton,Nottingham Forest,9,BlockedShot,0.0291866157203912,Georginio Rutter,a,0,2,Head,FromCorner,0,0,0,0
28904,Brighton,Nottingham Forest,9,BlockedShot,0.0490971431136131,Danny Welbeck,a,0,2,RightFoot,FromCorner,0,0,0,0
28904,Brighton,Nottingham Forest,9,BlockedShot,0.0332756079733371,Ferdi Kadioglu,a,0,2,RightFoot,FromCorner,0,0,0,0
28904,Brighton,Nottingham Forest,9,MissedShots,0.0119781699031591,Yasin Ayari,a,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Brighton,Nottingham Forest,12,MissedShots,0.0101182954385876,Georginio Rutter,a,0,2,LeftFoot,OpenPlay,0,0,0,0
28904,Brighton,Nottingham Forest,13,BlockedShot,0.1116925477981567,Mats Wieffer,a,0,2,LeftFoot,OpenPlay,0,0,0,0
28904,Brighton,Nottingham Forest,16,MissedShots,0.0875259563326835,Mats Wieffer,a,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Brighton,Nottingham Forest,25,BlockedShot,0.0106709459796547,Diego Gómez,a,0,2,Head,FromCorner,0,0,0,0
28904,Brighton,Nottingham Forest,29,SavedShot,0.0174839347600936,Yankuba Minteh,a,0,2,LeftFoot,OpenPlay,0,0,0,0
28904,Brighton,Nottingham Forest,45,BlockedShot,0.0379360504448413,Danny Welbeck,a,0,2,RightFoot,SetPiece,0,0,0,0
28904,Brighton,Nottingham Forest,45,Goal,0.4040120840072632,Maxim De Cuyper,a,0,2,RightFoot,OpenPlay,0,0,0,0
28904,Brighton,Nottingham Forest,49,MissedShots,0.0561891086399555,Yasin Ayari,a,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Brighton,Nottingham Forest,66,SavedShot,0.3109813928604126,Diego Gómez,a,0,2,OtherBodyPart,OpenPlay,0,1,-1,1
28904,Brighton,Nottingham Forest,66,SavedShot,0.094519130885601,Ferdi Kadioglu,a,0,2,RightFoot,OpenPlay,0,1,-1,1
28904,Brighton,Nottingham Forest,87,Goal,0.3543137609958648,Stefanos Tzimas,a,0,2,RightFoot,OpenPlay,0,1,-1,1
28905,Sunderland,Bournemouth,3,BlockedShot,0.0658618360757827,Chemsdine Talbi,h,3,2,RightFoot,OpenPlay,0,0,0,0
28905,Sunderland,Bournemouth,4,MissedShots,0.0688112452626228,Chemsdine Talbi,h,3,2,RightFoot,OpenPlay,0,0,0,0
28905,Sunderland,Bournemouth,13,BlockedShot,0.047979861497879,Bertrand Traoré,h,3,2,LeftFoot,OpenPlay,0,1,-1,1
28905,Sunderland,Bournemouth,22,SavedShot,0.0367205180227756,Wilson Isidor,h,3,2,RightFoot,OpenPlay,0,2,-2,2
28905,Sunderland,Bournemouth,29,Goal,0.7611320614814758,Enzo Le Fée,h,3,2,RightFoot,Penalty,0,2,-2,2
28905,Sunderland,Bournemouth,30,SavedShot,0.0170086491852998,Bertrand Traoré,h,3,2,LeftFoot,OpenPlay,1,2,-1,1
28905,Sunderland,Bournemouth,38,MissedShots,0.0159795843064785,Reinildo,h,3,2,Head,OpenPlay,1,2,-1,1
28905,Sunderland,Bournemouth,50,MissedShots,0.0166995599865913,Enzo Le Fée,h,3,2,RightFoot,OpenPlay,2,2,0,0
28905,Sunderland,Bournemouth,45,Goal,0.0384468846023082,Bertrand Traoré,h,3,2,LeftFoot,SetPiece,1,2,-1,1
28905,Sunderland,Bournemouth,63,SavedShot,0.0622553192079067,Brian Brobbey,h,3,2,RightFoot,OpenPlay,2,2,0,0
